"","X","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent"
"604",11,"Slovenia",73.001,71.0535,71.348,71.7755,71.9085,71.557,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","Europe"
"605",12,"Slovenia",60.2583333333333,62.8233333333333,61.7466666666667,59.5616666666667,71.2466666666667,71.2466666666667,"Human health and welfare","human health","Concentrations of PM2.5","Europe"
"606",13,"Slovenia",96.1295385,97.2812235,98.4329085,99.525,99.525,99.525,"Human health and welfare","human health","Drinking water contamination","Europe"
"607",14,"Slovenia",64.375,64.375,40.625,40.625,40.625,40.625,"Human health and welfare","landscape and amenity","status of world heritage sites","Europe"
"608",15,"Slovenia",74.2581681468864,74.2581681468864,74.0624017101842,74.0624017101842,74.0624017101842,74.0624017101842,"Source","renewable ressources","renewable ressources","Slovenia"
"609",16,"Slovenia",98.93125,98.93125,98.93125,98.93125,98.93125,98.93125,"Source","non-renewable ressources","non-renewable ressources","Slovenia"
"610",17,"Slovenia",85.7114542956871,85.7114542956871,85.5983993961958,85.5983993961958,85.5983993961958,85.5983993961958,"Source","Source","Source","Slovenia"
"611",18,"Slovenia",22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,"Sink","global System","global System","Slovenia"
"612",19,"Slovenia",65.7453396637359,65.7453396637359,65.7453396637359,65.7453396637359,65.7453396637359,69.414995498091,"Sink","critical ecosystems","critical ecosystems","Slovenia"
"613",20,"Slovenia",38.3420198596692,38.3420198596692,38.3420198596692,38.3420198596692,38.3420198596692,39.3975441609719,"Sink","Sink","Sink","Slovenia"
"614",21,"Slovenia",74.6269859871191,73.6201763634382,73.8058875173925,73.9590251743378,74.0322295402735,73.9404420481951,"Life support","ecosystem health","ecosystem health","Slovenia"
"615",22,"Slovenia",74.6269859871191,73.6201763634382,73.8058875173925,73.9590251743378,74.0322295402735,73.9404420481951,"Life support","Life support","Life support","Slovenia"
"616",23,"Slovenia",76.1091701052672,78.1762798489094,77.9609132205364,76.992693646865,84.2070335542109,84.2070335542109,"Human health and welfare","human health","human health","Slovenia"
"617",24,"Slovenia",64.375,64.375,40.625,40.625,40.625,40.625,"Human health and welfare","landscape and amenity","landscape and amenitys","Slovenia"
"618",25,"Slovenia",69.9966272439364,70.9408064182635,56.2775452519412,55.9269897223504,58.4885521973302,58.4885521973302,"Human health and welfare","Human health and welfare","Human health and welfare","Slovenia"
"619",26,"Slovenia",64.3682522190661,64.3652864802607,60.7633481528581,60.6999472253849,61.3985454764826,61.7976452796643,"14","SESI layer","SESI layer","Slovenia"
"620",1,"Spain",100,100,100,100,100,100,"Source","renewable ressources","state of forest reccources","Europe"
"621",2,"Spain",58.3425,58.3425,60.0841635,60.0841635,60.0841635,60.0841635,"Source","renewable ressources","Proportion of fish stocks not overexploited","Europe"
"622",3,"Spain",27.7493333333333,27.2426666666667,25.3046666666667,24.114,23.7846666666667,28.1166666666667,"Source","renewable ressources","Surfacewater Stress","Europe"
"623",4,"Spain",100,100,100,100,100,100,"Source","renewable ressources","Groundwater stress","Europe"
"624",5,"Spain",97.98125,97.98125,97.98125,97.98125,97.98125,97.98125,"Source","non-renewables ressources","area with tolerable erosion","Europe"
"625",6,"Spain",5,5,5,5,5,5,"Sink","global System","CO2 emissions [tonnes per capita]","Europe"
"626",7,"Spain",100,100,100,100,100,100,"Sink","global System","Consumption of HCFC in ODP per capita","Europe"
"627",8,"Spain",62.0875441666667,62.0516458333333,61.9861391666667,61.959945,61.9192441666667,61.81502,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe"
"628",9,"Spain",71.633,69.1345,71.139,70.892,70.645,70.3885,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","Europe"
"629",10,"Spain",80.6516666666667,84.04,83.5016666666667,83.9133333333333,86.2566666666667,86.2566666666667,"Human health and welfare","human health","Concentrations of PM2.5","Europe"
"630",11,"Spain",99.595357,99.597846,99.6003445,99.602862,99.605408,99.6079635,"Human health and welfare","human health","Drinking water contamination","Europe"
"631",12,"Spain",43,43,38.25,38.25,38.25,38.25,"Human health and welfare","landscape and amenity","status of world heritage sites","Europe"
"632",13,"Spain",63.4321449382027,63.1405939444466,62.4439201946355,61.6960441904147,61.4843055485569,64.1107655521112,"Source","renewable ressources","renewable ressources","Spain"
"633",14,"Spain",97.98125,97.98125,97.98125,97.98125,97.98125,97.98125,"Source","non-renewable ressources","non-renewable ressources","Spain"
"634",15,"Spain",78.8362914603818,78.6549065247637,78.2197759877298,77.749955175756,77.6164229595099,79.2568794947971,"Source","Source","Source","Spain"
"635",16,"Spain",22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,"Sink","global System","global System","Spain"
"636",17,"Spain",NA,NA,NA,NA,NA,NA,"Sink","critical ecosystems","critical ecosystems","Spain"
"637",18,"Spain",22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,"Sink","Sink","Sink","Spain"
"638",19,"Spain",66.6897072365057,65.4974007794552,66.4050597031394,66.2756699018576,66.1383776952094,65.9626146788467,"Life support","ecosystem health","ecosystem health","Spain"
"639",20,"Spain",66.6897072365057,65.4974007794552,66.4050597031394,66.2756699018576,66.1383776952094,65.9626146788467,"Life support","Life support","Life support","Spain"
"640",21,"Spain",89.6243914027408,91.4888134027325,91.1964624660637,91.4221426130453,92.6910485217064,92.6922375658555,"Human health and welfare","human health","human health","Spain"
"641",22,"Spain",43,43,38.25,38.25,38.25,38.25,"Human health and welfare","landscape and amenity","landscape and amenitys","Spain"
"642",23,"Spain",62.07937524104,62.7217583962495,59.0615330763343,59.1345664983602,59.5435353834089,59.5439172955053,"Human health and welfare","Human health and welfare","Human health and welfare","Spain"
"643",24,"Spain",51.9761771869986,51.8457639342399,51.1772404435089,51.0910905964335,51.1306949220019,51.3646471545065,"12","SESI layer","SESI layer","Spain"
"644",1,"Sweden",97.9018933333333,97.9018933333333,97.9018933333333,97.9018933333333,97.9018933333333,97.9018933333333,"Source","renewable ressources","state of forest reccources","Europe"
"645",2,"Sweden",74.7965,74.7965,80.3445,80.3445,80.3445,80.3445,"Source","renewable ressources","Proportion of fish stocks not overexploited","Europe"
"646",3,"Sweden",100,100,100,100,100,100,"Source","renewable ressources","Surfacewater Stress","Europe"
"647",4,"Sweden",100,100,100,100,100,100,"Source","renewable ressources","Groundwater stress","Europe"
"648",5,"Sweden",100,100,100,100,100,100,"Source","non-renewables ressources","area with tolerable erosion","Europe"
"649",6,"Sweden",5,5,5,5,5,6.980101625,"Sink","global System","CO2 emissions [tonnes per capita]","Europe"
"650",7,"Sweden",100,100,100,100,100,100,"Sink","global System","Consumption of HCFC in ODP per capita","Europe"
"651",8,"Sweden",43.3325,43.3325,43.3325,43.3325,43.3325,46.61,"Sink","critical ecosystems","Proportion of surface water in good chemical status","Europe"
"652",9,"Sweden",97.815,97.815,97.815,97.815,97.815,97.72,"Sink","critical ecosystems","Proportion of ground water in good chemical status","Europe"
"653",10,"Sweden",100,100,100,100,100,100,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe"
"654",11,"Sweden",75.4235,74.8345,73.514,72.602,72.1365,72.5165,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","Europe"
"655",12,"Sweden",95.6616666666667,97.2133333333333,97.055,96.5483333333333,96.96,96.96,"Human health and welfare","human health","Concentrations of PM2.5","Europe"
"656",13,"Sweden",99.7300955,99.748421,99.766319,99.7635735,99.7638965,99.76421,"Human health and welfare","human health","Drinking water contamination","Europe"
"657",14,"Sweden",76.25,76.25,76.25,76.25,76.25,76.25,"Human health and welfare","landscape and amenity","status of world heritage sites","Europe"
"658",15,"Sweden",92.5056143458584,92.5056143458584,94.1752562925964,94.1752562925964,94.1752562925964,94.1752562925964,"Source","renewable ressources","renewable ressources","Sweden"
"659",16,"Sweden",100,100,100,100,100,100,"Source","non-renewable ressources","non-renewable ressources","Sweden"
"660",17,"Sweden",96.1798390234972,96.1798390234972,97.0439365919357,97.0439365919357,97.0439365919357,97.0439365919357,"Source","Source","Source","Sweden"
"661",18,"Sweden",22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,26.4198819546946,"Sink","global System","global System","Sweden"
"662",19,"Sweden",65.1042893172178,65.1042893172178,65.1042893172178,65.1042893172178,65.1042893172178,67.4887338746253,"Sink","critical ecosystems","critical ecosystems","Sweden"
"663",20,"Sweden",38.1546349137444,38.1546349137444,38.1546349137444,38.1546349137444,38.1546349137444,42.2261101954632,"Sink","Sink","Sink","Sweden"
"664",21,"Sweden",86.8467040249657,86.5069361380924,85.7403055744496,85.2068072397975,84.933209052761,85.1566204120384,"Life support","ecosystem health","ecosystem health","Sweden"
"665",22,"Sweden",86.8467040249657,86.5069361380924,85.7403055744496,85.2068072397975,84.933209052761,85.1566204120384,"Life support","Life support","Life support","Sweden"
"666",23,"Sweden",97.6747006770732,98.4727195732232,98.4013215894228,98.1427875536583,98.3519567911081,98.3521113225334,"Human health and welfare","human health","human health","Sweden"
"667",24,"Sweden",76.25,76.25,76.25,76.25,76.25,76.25,"Human health and welfare","landscape and amenity","landscape and amenitys","Sweden"
"668",25,"Sweden",86.3000343373445,86.651860150018,86.6204408392932,86.50657518921,86.5987107601608,86.598778792447,"Human health and welfare","Human health and welfare","Human health and welfare","Sweden"
"669",26,"Sweden",72.4183981729127,72.4210875322363,72.4152911439723,72.2786079444063,72.23973878392,74.1429593976372,"14","SESI layer","SESI layer","Sweden"
"670",1,"United Kingdom",100,100,100,100,100,5,"Source","renewable ressources","state of forest reccources","Europe"
"671",2,"United Kingdom",74.7965,74.7965,80.3445,80.3445,80.3445,80.3445,"Source","renewable ressources","Proportion of fish stocks not overexploited","Europe"
"672",3,"United Kingdom",100,100,100,100,100,100,"Source","renewable ressources","Surfacewater Stress","Europe"
"673",4,"United Kingdom",100,100,100,100,100,100,"Source","renewable ressources","Groundwater stress","Europe"
"674",5,"United Kingdom",100,100,100,100,100,100,"Source","non-renewables ressources","area with tolerable erosion","Europe"
"675",6,"United Kingdom",5,5,5,5,5,5,"Sink","global System","CO2 emissions [tonnes per capita]","Europe"
"676",7,"United Kingdom",100,100,100,100,100,100,"Sink","global System","Consumption of HCFC in ODP per capita","Europe"
"677",8,"United Kingdom",97.815,97.815,97.815,97.815,97.815,98.1,"Sink","critical ecosystems","Proportion of surface water in good chemical status","Europe"
"678",9,"United Kingdom",58.39,58.39,58.39,58.39,58.39,59.91,"Sink","critical ecosystems","Proportion of ground water in good chemical status","Europe"
"679",10,"United Kingdom",22.7115916666667,22.7714033333333,22.7856833333333,22.8565733333333,22.876945,22.7882758333333,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe"
"680",11,"United Kingdom",72.5925,73.229,75.072,74.255,72.4595,72.203,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","Europe"
"681",12,"United Kingdom",80.7466666666667,83.565,83.8816666666667,83.945,85.6866666666667,85.6866666666667,"Human health and welfare","human health","Concentrations of PM2.5","Europe"
"682",13,"United Kingdom",99.875968,99.8611005,99.8462235,99.831356,99.831356,99.831356,"Human health and welfare","human health","Drinking water contamination","Europe"
"683",14,"United Kingdom",47.75,47.75,47.75,47.75,47.75,52.5,"Human health and welfare","landscape and amenity","status of world heritage sites","Europe"
"684",15,"United Kingdom",92.9972955480127,92.9972955480127,94.6758118918924,94.6758118918924,94.6758118918924,44.7694273361602,"Source","renewable ressources","renewable ressources","United Kingdom"
"685",16,"United Kingdom",100,100,100,100,100,100,"Source","non-renewable ressources","non-renewable ressources","United Kingdom"
"686",17,"United Kingdom",96.4351054066996,96.4351054066996,97.3014963358182,97.3014963358182,97.3014963358182,66.9099598984786,"Source","Source","Source","United Kingdom"
"687",18,"United Kingdom",22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,"Sink","global System","global System","United Kingdom"
"688",19,"United Kingdom",75.5739230819732,75.5739230819732,75.5739230819732,75.5739230819732,75.5739230819732,76.6627093181554,"Sink","critical ecosystems","critical ecosystems","United Kingdom"
"689",20,"United Kingdom",41.1082022639804,41.1082022639804,41.1082022639804,41.1082022639804,41.1082022639804,41.403264288544,"Sink","Sink","Sink","United Kingdom"
"690",21,"United Kingdom",40.6040788352907,40.8353657348219,41.3589992528833,41.1972675412662,40.7142726353732,40.5633070643182,"Life support","ecosystem health","ecosystem health","United Kingdom"
"691",22,"United Kingdom",40.6040788352907,40.8353657348219,41.3589992528833,41.1972675412662,40.7142726353732,40.5633070643182,"Life support","Life support","Life support","United Kingdom"
"692",23,"United Kingdom",89.8034047021975,91.3503851293606,91.5164883370888,91.5442143415956,92.489005424717,92.489005424717,"Human health and welfare","human health","human health","United Kingdom"
"693",24,"United Kingdom",47.75,47.75,47.75,47.75,47.75,52.5,"Human health and welfare","landscape and amenity","landscape and amenitys","United Kingdom"
"694",25,"United Kingdom",65.4836817423236,66.0452942299977,66.1053123288589,66.115325264353,66.455624359645,69.6826577047521,"Human health and welfare","Human health and welfare","Human health and welfare","United Kingdom"
"695",26,"United Kingdom",56.9792330038736,57.1821516925809,57.5060578302597,57.4519321125656,57.3563632701171,52.8988040468695,"14","SESI layer","SESI layer","United Kingdom"
