"","X","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent"
"4012",20,"Saint Vincent and the Grenadines",NA,NA,NA,NA,NA,NA,"Human health and welfare","landscape and amenity","landscape and amenitys","America"
"4013",21,"Saint Vincent and the Grenadines",83.8816666666667,84.0083333333333,82.5833333333333,84.3566666666667,86.035,86.035,"Human health and welfare","Human health and welfare","Human health and welfare","America"
"4014",22,"Saint Vincent and the Grenadines",70.1241088359257,69.355958129653,79.0872773621947,80.2563029454046,82.0077350413671,83.4543194715352,"10","SESI","SESI","America"
"4015",1,"Samoa",58.2532633333334,56.52249,54.79178,53.06107,51.3302966666666,49.5995866666667,"Source","renewable ressources","state of forest reccources","Oceania"
"4016",2,"Samoa",87.3365,87.3365,87.3365,87.3365,87.3365,87.3365,"Source","renewable ressources","Proportion of fish stocks not overexploited","Oceania"
"4017",3,"Samoa",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","Groundwater stress","Oceania"
"4018",4,"Samoa",100,100,100,100,100,100,"Source","non-renewables ressources","area with tolerable erosion","Oceania"
"4019",5,"Samoa",82.28488925,80.698268125,82.652354,83.713534875,79.741860375,79.993171,"Sink","global System","CO2 emissions [tonnes per capita]","Oceania"
"4020",6,"Samoa",78.0769230769231,81.2541806020067,78.0769230769231,97.1404682274248,97.1404682274248,81.3819095477387,"Sink","global System","Consumption of HCFC in ODP per capita","Oceania"
"4021",7,"Samoa",NA,NA,NA,NA,NA,100,"Sink","critical ecosystems","Proportion of surface water in good chemical status","Oceania"
"4022",8,"Samoa",100,100,100,100,100,100,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Oceania"
"4023",9,"Samoa",80.8955,80.772,80.6485,80.5155,80.392,80.2685,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","Oceania"
"4024",10,"Samoa",91.26,91.7033333333333,91.545,91.2283333333333,91.1966666666667,91.1966666666667,"Human health and welfare","human health","Concentrations of PM2.5","Oceania"
"4025",11,"Samoa",48.676934,48.780446,48.8711045,48.920286,48.918614,48.9171225,"Human health and welfare","human health","Drinking water contamination","Oceania"
"4026",12,"Samoa",71.3276673746707,70.2600629652792,69.176023982085,68.0747246785104,66.9552720465561,65.8168238440092,"Source","renewable ressources","renewable ressources","Oceania"
"4027",13,"Samoa",100,100,100,100,100,100,"Source","non-renewable ressources","non-renewable ressources","Oceania"
"4028",14,"Samoa",84.4557087322525,83.8212759180384,83.1721251274037,82.5074085634196,81.8262012111989,81.1275685843038,"Source","Source","Source","Oceania"
"4029",15,"Samoa",80.1532966780867,80.9757473105245,80.3320700927383,90.1774471513269,88.0122812688856,80.6845524667442,"Sink","global System","global System","Oceania"
"4030",16,"Samoa",NA,NA,NA,NA,NA,100,"Sink","critical ecosystems","critical ecosystems","Oceania"
"4031",17,"Samoa",80.1532966780867,80.9757473105245,80.3320700927383,90.1774471513269,88.0122812688856,89.8245804146862,"Sink","Sink","Sink","Oceania"
"4032",18,"Samoa",89.9419257076476,89.8732440718593,89.804509909024,89.7304296211714,89.6615859774965,89.5926894339042,"Life support","ecosystem health","ecosystem health","Oceania"
"4033",19,"Samoa",89.9419257076476,89.8732440718593,89.804509909024,89.7304296211714,89.6615859774965,89.5926894339042,"Life support","Life support","Life support","Oceania"
"4034",20,"Samoa",66.6502587904953,66.8829537302792,66.8872578407315,66.80506087094,66.7923239208918,66.7913056836367,"Human health and welfare","human health","human health","Oceania"
"4035",21,"Samoa",NA,NA,NA,NA,NA,NA,"Human health and welfare","landscape and amenity","landscape and amenitys","Oceania"
"4036",22,"Samoa",66.6502587904953,66.8829537302792,66.8872578407315,66.80506087094,66.7923239208918,66.7913056836367,"Human health and welfare","Human health and welfare","Human health and welfare","Oceania"
"4037",23,"Samoa",79.8139134102384,79.921527123736,79.593403114141,81.7212495685868,81.0386429017915,81.2622870813867,"11","SESI","SESI","Oceania"
"4038",1,"San Marino",100,100,100,100,100,100,"Source","renewable ressources","state of forest reccources","Europe"
"4039",2,"San Marino",5,5,5,5,5,5,"Source","non-renewables ressources","area with tolerable erosion","Europe"
"4040",3,"San Marino",NA,NA,NA,NA,NA,NA,"Sink","global System","Consumption of HCFC in ODP per capita","Europe"
"4041",4,"San Marino",44.753735,45.0438116666667,45.3291141666667,45.6172925,45.9085875,46.0771991666667,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe"
"4042",5,"San Marino",79.67,83.1216666666667,82.425,81.6016666666667,84.6416666666667,84.6416666666667,"Human health and welfare","human health","Concentrations of PM2.5","Europe"
"4043",6,"San Marino",100,100,100,100,100,100,"Human health and welfare","human health","Drinking water contamination","Europe"
"4044",7,"San Marino",100,100,100,100,100,100,"Source","renewable ressources","renewable ressources","Europe"
"4045",8,"San Marino",5,5,5,5,5,5,"Source","non-renewable ressources","non-renewable ressources","Europe"
"4046",9,"San Marino",22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,"Source","Source","Source","Europe"
"4047",10,"San Marino",NA,NA,NA,NA,NA,NA,"Sink","global System","global System","Europe"
"4048",11,"San Marino",NA,NA,NA,NA,NA,NA,"Sink","critical ecosystems","critical ecosystems","Europe"
"4049",12,"San Marino",NA,NA,NA,NA,NA,NA,"Sink","Sink","Sink","Europe"
"4050",13,"San Marino",44.753735,45.0438116666667,45.3291141666667,45.6172925,45.9085875,46.0771991666667,"Life support","ecosystem health","ecosystem health","Europe"
"4051",14,"San Marino",44.753735,45.0438116666667,45.3291141666667,45.6172925,45.9085875,46.0771991666667,"Life support","Life support","Life support","Europe"
"4052",15,"San Marino",89.2580528579915,91.1710845974022,90.7882150942511,90.333640835885,92.0009057926424,92.0009057926424,"Human health and welfare","human health","human health","Europe"
"4053",16,"San Marino",NA,NA,NA,NA,NA,NA,"Human health and welfare","landscape and amenity","landscape and amenitys","Europe"
"4054",17,"San Marino",89.2580528579915,91.1710845974022,90.7882150942511,90.333640835885,92.0009057926424,92.0009057926424,"Human health and welfare","Human health and welfare","Human health and welfare","Europe"
"4055",18,"San Marino",44.7013424202778,45.1154976746632,45.1471739991261,45.1670098845703,45.5397188816495,45.5954030645291,"6","SESI","SESI","Europe"
"4056",1,"Sao Tome and Principe",61.1530433333333,54.4515533333333,47.7500633333334,41.0485733333333,34.3470833333334,27.6455933333333,"Source","renewable ressources","state of forest reccources","America"
"4057",2,"Sao Tome and Principe",59.283,59.283,59.283,59.283,59.283,59.283,"Source","renewable ressources","Proportion of fish stocks not overexploited","America"
"4058",3,"Sao Tome and Principe",100,100,100,100,100,100,"Source","renewable ressources","Surfacewater Stress","America"
"4059",4,"Sao Tome and Principe",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","Groundwater stress","America"
"4060",5,"Sao Tome and Principe",5,5,5,5,5,5,"Source","non-renewables ressources","area with tolerable erosion","America"
"4061",6,"Sao Tome and Principe",100,100,100,100,100,100,"Sink","global System","CO2 emissions [tonnes per capita]","America"
"4062",7,"Sao Tome and Principe",95.7476869217304,96.2228057014254,96.2228057014254,96.6979244811203,96.6979244811203,95.961057520543,"Sink","global System","Consumption of HCFC in ODP per capita","America"
"4063",8,"Sao Tome and Principe",84.2907341666667,84.2248166666667,84.1632766666667,84.1076583333333,84.0565166666667,83.9574208333333,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","America"
"4064",9,"Sao Tome and Principe",88.41,88.3245,88.239,88.1535,88.068,87.992,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","America"
"4065",10,"Sao Tome and Principe",8.16666666666667,6.74166666666666,9.37000000000001,8.67333333333332,8.95833333333333,8.95833333333333,"Human health and welfare","human health","Concentrations of PM2.5","America"
"4066",11,"Sao Tome and Principe",77.981565,78.874527,79.753752,80.2248475,80.632654,81.019019,"Human health and welfare","human health","Drinking water contamination","America"
"4067",12,"Sao Tome and Principe",71.3043594139858,68.5983203600968,65.6600750722051,62.4323113406416,58.8310607375889,54.7249486480332,"Source","renewable ressources","renewable ressources","America"
"4068",13,"Sao Tome and Principe",5,5,5,5,5,5,"Source","non-renewable ressources","non-renewable ressources","America"
"4069",14,"Sao Tome and Principe",18.8817847956683,18.520032445989,18.1190611059466,17.6680943144191,17.150956349077,16.5416064286443,"Source","Source","Source","America"
"4070",15,"Sao Tome and Principe",97.8507470189832,98.0932238747537,98.0932238747537,98.3351028275866,98.3351028275866,97.9597149447379,"Sink","global System","global System","America"
"4071",16,"Sao Tome and Principe",NA,NA,NA,NA,NA,NA,"Sink","critical ecosystems","critical ecosystems","America"
"4072",17,"Sao Tome and Principe",97.8507470189832,98.0932238747537,98.0932238747537,98.3351028275866,98.3351028275866,97.9597149447379,"Sink","Sink","Sink","America"
"4073",18,"Sao Tome and Principe",86.3258003593074,86.2503033019305,86.1770466527486,86.106820048632,86.038882546207,85.9510405636061,"Life support","ecosystem health","ecosystem health","America"
"4074",19,"Sao Tome and Principe",86.3258003593074,86.2503033019305,86.1770466527486,86.106820048632,86.038882546207,85.9510405636061,"Life support","Life support","Life support","America"
"4075",20,"Sao Tome and Principe",25.2358761983808,23.0596133862864,27.3366540790932,26.3783404326984,26.8762756363923,26.9405897957277,"Human health and welfare","human health","human health","America"
"4076",21,"Sao Tome and Principe",NA,NA,NA,NA,NA,NA,"Human health and welfare","landscape and amenity","landscape and amenitys","America"
"4077",22,"Sao Tome and Principe",25.2358761983808,23.0596133862864,27.3366540790932,26.3783404326984,26.8762756363923,26.9405897957277,"Human health and welfare","Human health and welfare","Human health and welfare","America"
"4078",23,"Sao Tome and Principe",44.7910813850046,43.5986810313086,45.2353458743042,44.5703275989209,44.4390935076983,44.011975099386,"11","SESI","SESI","America"
"4079",1,"Saudi Arabia",100,100,100,100,100,100,"Source","renewable ressources","state of forest reccources","Asia"
"4080",2,"Saudi Arabia",68.3365,68.3365,69.8755,69.8755,69.8755,69.8755,"Source","renewable ressources","Proportion of fish stocks not overexploited","Asia"
"4081",3,"Saudi Arabia",5,5,5,5,5,5,"Source","renewable ressources","Surfacewater Stress","Asia"
"4082",4,"Saudi Arabia",5,5,5,5,5,5,"Source","renewable ressources","Groundwater stress","Asia"
"4083",5,"Saudi Arabia",95.9625,95.9625,95.9625,95.9625,95.9625,95.9625,"Source","non-renewables ressources","area with tolerable erosion","Asia"
"4084",6,"Saudi Arabia",5,5,5,5,5,5,"Sink","global System","CO2 emissions [tonnes per capita]","Asia"
"4085",7,"Saudi Arabia",6.17910205296223,22.5761928041563,23.8649116840606,31.585686350124,31.585686350124,12.4183133098159,"Sink","global System","Consumption of HCFC in ODP per capita","Asia"
"4086",8,"Saudi Arabia",60.5931733333333,60.6178658333333,60.6375858333333,60.6651966666667,60.6766858333333,60.7016333333333,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Asia"
"4087",9,"Saudi Arabia",84.1635,81.4085,78.2355,75.6705,75.0625,74.8535,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","Asia"
"4088",10,"Saudi Arabia",5,5,5,5,5,5,"Human health and welfare","human health","Concentrations of PM2.5","Asia"
"4089",11,"Saudi Arabia",20.3305058733903,20.3305058733903,20.4440170417007,20.4440170417007,20.4440170417007,20.4440170417007,"Source","renewable ressources","renewable ressources","Asia"
"4090",12,"Saudi Arabia",95.9625,95.9625,95.9625,95.9625,95.9625,95.9625,"Source","non-renewable ressources","non-renewable ressources","Asia"
"4091",13,"Saudi Arabia",44.1697426965023,44.1697426965023,44.2928773660529,44.2928773660529,44.2928773660529,44.2928773660529,"Source","Source","Source","Asia"
"4092",14,"Saudi Arabia",5.55837298719789,10.6245453559567,10.9235780960408,12.5669579354202,12.5669579354202,7.87982021045401,"Sink","global System","global System","Asia"
"4093",15,"Saudi Arabia",NA,NA,NA,NA,NA,NA,"Sink","critical ecosystems","critical ecosystems","Asia"
"4094",16,"Saudi Arabia",5.55837298719789,10.6245453559567,10.9235780960408,12.5669579354202,12.5669579354202,7.87982021045401,"Sink","Sink","Sink","Asia"
"4095",17,"Saudi Arabia",71.41241869479,70.2481994836374,68.876787428449,67.7537140263543,67.4873597821443,67.4071933158225,"Life support","ecosystem health","ecosystem health","Asia"
"4096",18,"Saudi Arabia",71.41241869479,70.2481994836374,68.876787428449,67.7537140263543,67.4873597821443,67.4071933158225,"Life support","Life support","Life support","Asia"
"4097",19,"Saudi Arabia",5,5,5,5,5,5,"Human health and welfare","human health","human health","Asia"
"4098",20,"Saudi Arabia",NA,NA,NA,NA,NA,NA,"Human health and welfare","landscape and amenity","landscape and amenitys","Asia"
"4099",21,"Saudi Arabia",5,5,5,5,5,5,"Human health and welfare","Human health and welfare","Human health and welfare","Asia"
"4100",22,"Saudi Arabia",17.2069570875122,20.1493066543657,20.2039099729957,20.8385161846494,20.8180057647064,18.5196004516834,"10","SESI","SESI","Asia"
"4101",1,"Senegal",32.2759566666667,29.53964,26.8033233333333,24.0670066666667,21.33069,18.59431,"Source","renewable ressources","state of forest reccources","Africa"
"4102",2,"Senegal",59.283,59.283,59.283,59.283,59.283,59.283,"Source","renewable ressources","Proportion of fish stocks not overexploited","Africa"
"4103",3,"Senegal",100,100,100,100,100,100,"Source","renewable ressources","Surfacewater Stress","Africa"
"4104",4,"Senegal",100,100,100,100,100,100,"Source","renewable ressources","Groundwater stress","Africa"
"4105",5,"Senegal",100,100,100,100,100,100,"Source","non-renewables ressources","area with tolerable erosion","Africa"
"4106",6,"Senegal",100,100,100,100,100,100,"Sink","global System","CO2 emissions [tonnes per capita]","Africa"
"4107",7,"Senegal",40.0517847235066,45.7034091609642,48.9245422600333,56.1574502188521,58.7343566981074,46.9201439465341,"Sink","global System","Consumption of HCFC in ODP per capita","Africa"
"4108",8,"Senegal",5,5,5,5,5,68.365,"Sink","critical ecosystems","Proportion of surface water in good chemical status","Africa"
"4109",9,"Senegal",68.365,68.365,68.365,68.365,68.365,36.635,"Sink","critical ecosystems","Proportion of ground water in good chemical status","Africa"
"4110",10,"Senegal",80.7575958333333,80.527005,80.4275125,80.2521291666667,80.0049491666667,79.5959008333333,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Africa"
"4111",11,"Senegal",72.8395,69.7045,68.84,69.0965,68.897,68.6405,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","Africa"
"4112",12,"Senegal",5,5,5,5,5,5,"Human health and welfare","human health","Concentrations of PM2.5","Africa"
"4113",13,"Senegal",16.875,16.875,16.875,16.875,16.875,16.875,"Human health and welfare","landscape and amenity","status of world heritage sites","Africa"
"4114",14,"Senegal",66.1381928509598,64.6895072081915,63.1363839377194,61.4593641491353,59.6326033117419,57.6205713092357,"Source","renewable ressources","renewable ressources","Africa"
"4115",15,"Senegal",100,100,100,100,100,100,"Source","non-renewable ressources","non-renewable ressources","Africa"
"4116",16,"Senegal",81.325391392209,80.4297875219073,79.4584066903681,78.3960229534224,77.2221492265929,75.9082151741402,"Source","Source","Source","Africa"
"4117",17,"Senegal",63.2864793802804,67.6042965801466,69.9460808480599,74.9382747458547,76.6383433394195,68.4982802313562,"Sink","global System","global System","Africa"
"4118",18,"Senegal",18.4885099453688,18.4885099453688,18.4885099453688,18.4885099453688,18.4885099453688,50.0454970501842,"Sink","critical ecosystems","critical ecosystems","Africa"
"4119",19,"Senegal",34.2063254885656,35.3539631395365,35.9610735573749,37.2222653519035,37.6421143538384,58.5493849776497,"Sink","Sink","Sink","Africa"
"4120",20,"Senegal",76.6964334353435,74.9205887591822,74.4085341913144,74.465705146494,74.2435248539281,73.9155087322709,"Life support","ecosystem health","ecosystem health","Africa"
"4121",21,"Senegal",76.6964334353435,74.9205887591822,74.4085341913144,74.465705146494,74.2435248539281,73.9155087322709,"Life support","Life support","Life support","Africa"
"4122",22,"Senegal",5,5,5,5,5,5,"Human health and welfare","human health","human health","Africa"
"4123",23,"Senegal",16.875,16.875,16.875,16.875,16.875,16.875,"Human health and welfare","landscape and amenity","landscape and amenitys","Africa"
"4124",24,"Senegal",9.18558653543692,9.18558653543692,9.18558653543692,9.18558653543692,9.18558653543692,9.18558653543692,"Human health and welfare","Human health and welfare","Human health and welfare","Africa"
"4125",25,"Senegal",37.4156816643008,37.4016511492295,37.3831192150205,37.5872028603716,37.5228089810989,41.6786261762064,"13","SESI","SESI","Africa"
"4126",1,"Serbia",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","state of forest reccources","Europe"
"4127",2,"Serbia",100,100,100,100,100,100,"Source","renewable ressources","Surfacewater Stress","Europe"
"4128",3,"Serbia",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","Groundwater stress","Europe"
"4129",4,"Serbia",100,100,100,100,100,100,"Source","non-renewables ressources","area with tolerable erosion","Europe"
"4130",5,"Serbia",5,5,5,5,5,5,"Sink","global System","CO2 emissions [tonnes per capita]","Europe"
"4131",6,"Serbia",13.5517606566058,20.0913423351866,16.8215514958962,17.450357426529,20.4686258935663,9.18041804180418,"Sink","global System","Consumption of HCFC in ODP per capita","Europe"
"4132",7,"Serbia",NA,NA,NA,NA,NA,89.1225,"Sink","critical ecosystems","Proportion of surface water in good chemical status","Europe"
"4133",8,"Serbia",NA,NA,NA,NA,NA,89.075,"Sink","critical ecosystems","Proportion of ground water in good chemical status","Europe"
"4134",9,"Serbia",46.8564225,46.8583208333333,46.84975,46.9249466666667,47.0402491666667,47.2038033333333,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe"
"4135",10,"Serbia",35.6216666666667,39.0416666666667,36.825,33.9433333333333,46.99,46.99,"Human health and welfare","human health","Concentrations of PM2.5","Europe"
"4136",11,"Serbia",76.1541925,76.175596,76.1995265,76.2259935,76.254978,76.286499,"Human health and welfare","human health","Drinking water contamination","Europe"
"4137",12,"Serbia",100,100,100,100,100,100,"Source","renewable ressources","renewable ressources","Europe"
"4138",13,"Serbia",100,100,100,100,100,100,"Source","non-renewable ressources","non-renewable ressources","Europe"
"4139",14,"Serbia",100,100,100,100,100,100,"Source","Source","Source","Europe"
"4140",15,"Serbia",8.2315735605672,10.0228095699725,9.17102815825363,9.34086650866208,10.1164781158183,6.77510813264415,"Sink","global System","global System","Europe"
"4141",16,"Serbia",NA,NA,NA,NA,NA,89.0987468346216,"Sink","critical ecosystems","critical ecosystems","Europe"
"4142",17,"Serbia",8.2315735605672,10.0228095699725,9.17102815825363,9.34086650866208,10.1164781158183,24.5693639373844,"Sink","Sink","Sink","Europe"
"4143",18,"Serbia",46.8564225,46.8583208333333,46.84975,46.9249466666667,47.0402491666667,47.2038033333333,"Life support","ecosystem health","ecosystem health","Europe"
"4144",19,"Serbia",46.8564225,46.8583208333333,46.84975,46.9249466666667,47.0402491666667,47.2038033333333,"Life support","Life support","Life support","Europe"
"4145",20,"Serbia",52.0839635636937,54.5345966077193,52.9721395014634,50.866141057043,59.8600151705627,59.872385855334,"Human health and welfare","human health","human health","Europe"
"4146",21,"Serbia",NA,NA,NA,NA,NA,NA,"Human health and welfare","landscape and amenity","landscape and amenitys","Europe"
"4147",22,"Serbia",52.0839635636937,54.5345966077193,52.9721395014634,50.866141057043,59.8600151705627,59.872385855334,"Human health and welfare","Human health and welfare","Human health and welfare","Europe"
"4148",23,"Serbia",37.6477481227244,40.0047975001701,38.8412505930967,38.6415853683983,41.0826969197637,51.3333216885306,"11","SESI","SESI","Europe"
"4149",1,"Seychelles",100,100,100,100,100,100,"Source","renewable ressources","state of forest reccources","Africa"
"4150",2,"Seychelles",68.3365,68.3365,69.8755,69.8755,69.8755,69.8755,"Source","renewable ressources","Proportion of fish stocks not overexploited","Africa"
"4151",3,"Seychelles",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","Groundwater stress","Africa"
"4152",4,"Seychelles",5,5,5,5,5,5,"Source","non-renewables ressources","area with tolerable erosion","Africa"
"4153",5,"Seychelles",5,5,5,5,5,5,"Sink","global System","CO2 emissions [tonnes per capita]","Africa"
"4154",6,"Seychelles",76.5172681412495,75.7799767171129,76.5172681412495,95.6868451688009,100,100,"Sink","global System","Consumption of HCFC in ODP per capita","Africa"
"4155",7,"Seychelles",NA,NA,NA,NA,NA,NA,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Africa"
"4156",8,"Seychelles",84.2965,84.591,84.515,84.4295,81.19,79.594,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","Africa"
"4157",9,"Seychelles",63.5516666666667,58.3583333333333,63.995,63.6466666666667,62.1266666666667,62.1266666666667,"Human health and welfare","human health","Concentrations of PM2.5","Africa"
"4158",10,"Seychelles",52.5,52.5,52.5,52.5,52.5,52.5,"Human health and welfare","landscape and amenity","status of world heritage sites","Africa"
"4159",11,"Seychelles",82.6658938135916,82.6658938135916,83.5915665602697,83.5915665602697,83.5915665602697,83.5915665602697,"Source","renewable ressources","renewable ressources","Africa"
"4160",12,"Seychelles",5,5,5,5,5,5,"Source","non-renewable ressources","non-renewable ressources","Africa"
"4161",13,"Seychelles",20.3305058733903,20.3305058733903,20.4440170417007,20.4440170417007,20.4440170417007,20.4440170417007,"Source","Source","Source","Africa"
"4162",14,"Seychelles",19.559814434351,19.4653508467113,19.559814434351,21.8731393687327,22.3606797749979,22.3606797749979,"Sink","global System","global System","Africa"
"4163",15,"Seychelles",NA,NA,NA,NA,NA,NA,"Sink","critical ecosystems","critical ecosystems","Africa"
"4164",16,"Seychelles",19.559814434351,19.4653508467113,19.559814434351,21.8731393687327,22.3606797749979,22.3606797749979,"Sink","Sink","Sink","Africa"
"4165",17,"Seychelles",84.2965,84.591,84.515,84.4295,81.19,79.594,"Life support","ecosystem health","ecosystem health","Africa"
"4166",18,"Seychelles",84.2965,84.591,84.515,84.4295,81.19,79.594,"Life support","Life support","Life support","Africa"
"4167",19,"Seychelles",63.5516666666667,58.3583333333333,63.995,63.6466666666667,62.1266666666667,62.1266666666667,"Human health and welfare","human health","human health","Africa"
"4168",20,"Seychelles",52.5,52.5,52.5,52.5,52.5,52.5,"Human health and welfare","landscape and amenity","landscape and amenitys","Africa"
"4169",21,"Seychelles",57.7621199403208,55.3517163238865,57.9632426629153,57.8052765757591,57.110857111411,57.110857111411,"Human health and welfare","Human health and welfare","Human health and welfare","Africa"
"4170",22,"Seychelles",37.3027968927369,36.8949068309112,37.4114342751291,38.4356972443741,38.1564633509849,37.9675489304158,"10","SESI","SESI","Africa"
"4171",1,"Sierra Leone",5,5,5,5,5,5,"Source","renewable ressources","state of forest reccources","Africa"
"4172",2,"Sierra Leone",59.283,59.283,59.283,59.283,59.283,59.283,"Source","renewable ressources","Proportion of fish stocks not overexploited","Africa"
"4173",3,"Sierra Leone",100,100,100,100,100,100,"Source","renewable ressources","Surfacewater Stress","Africa"
"4174",4,"Sierra Leone",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","Groundwater stress","Africa"
"4175",5,"Sierra Leone",44.78125,44.78125,44.78125,44.78125,44.78125,44.78125,"Source","non-renewables ressources","area with tolerable erosion","Africa"
"4176",6,"Sierra Leone",100,100,100,100,100,100,"Sink","global System","CO2 emissions [tonnes per capita]","Africa"
"4177",7,"Sierra Leone",37.462311557789,61.6499162479062,64.1959798994975,64.1959798994975,64.8324958123953,51.9565217391304,"Sink","global System","Consumption of HCFC in ODP per capita","Africa"
"4178",8,"Sierra Leone",NA,NA,NA,NA,NA,44.615,"Sink","critical ecosystems","Proportion of surface water in good chemical status","Africa"
"4179",9,"Sierra Leone",36.4303508333333,35.8340758333333,35.2729341666667,34.8101091666667,34.2763516666667,33.8557433333333,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Africa"
"4180",10,"Sierra Leone",81.7125,77.751,77.8555,78.53,79.784,82.824,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","Africa"
"4181",11,"Sierra Leone",5,5,5,5,5,5,"Human health and welfare","human health","Concentrations of PM2.5","Africa"
"4182",12,"Sierra Leone",14.19638,14.386912,14.5766745,14.7657055,14.9539195,15.1412785,"Human health and welfare","human health","Drinking water contamination","Africa"
"4183",13,"Sierra Leone",30.9480573090988,30.9480573090988,30.9480573090988,30.9480573090988,30.9480573090988,30.9480573090988,"Source","renewable ressources","renewable ressources","Africa"
"4184",14,"Sierra Leone",44.78125,44.78125,44.78125,44.78125,44.78125,44.78125,"Source","non-renewable ressources","non-renewable ressources","Africa"
"4185",15,"Sierra Leone",37.2275797141458,37.2275797141458,37.2275797141458,37.2275797141458,37.2275797141458,37.2275797141458,"Source","Source","Source","Africa"
"4186",16,"Sierra Leone",61.206463349706,78.5174606364127,80.1223938106554,80.1223938106554,80.5186287839002,72.080872455271,"Sink","global System","global System","Africa"
"4187",17,"Sierra Leone",NA,NA,NA,NA,NA,44.615,"Sink","critical ecosystems","critical ecosystems","Africa"
"4188",18,"Sierra Leone",61.206463349706,78.5174606364127,80.1223938106554,80.1223938106554,80.5186287839002,56.7088011210951,"Sink","Sink","Sink","Africa"
"4189",19,"Sierra Leone",54.5601965032087,52.7838538770853,52.4041212693517,52.2842028997128,52.2944016255405,52.9534520672637,"Life support","ecosystem health","ecosystem health","Africa"
"4190",20,"Sierra Leone",54.5601965032087,52.7838538770853,52.4041212693517,52.2842028997128,52.2944016255405,52.9534520672637,"Life support","Life support","Life support","Africa"
"4191",21,"Sierra Leone",8.42507566731599,8.48142440867099,8.53717590892913,8.59235285006383,8.64694151130907,8.70094204669816,"Human health and welfare","human health","human health","Africa"
"4192",22,"Sierra Leone",NA,NA,NA,NA,NA,NA,"Human health and welfare","landscape and amenity","landscape and amenitys","Africa"
"4193",23,"Sierra Leone",8.42507566731599,8.48142440867099,8.53717590892913,8.59235285006383,8.64694151130907,8.70094204669816,"Human health and welfare","Human health and welfare","Human health and welfare","Africa"
"4194",24,"Sierra Leone",31.9910103220938,33.8220739566801,33.9879208255157,34.0232133312931,34.1208406856784,31.4046498378267,"12","SESI","SESI","Africa"
"4195",1,"Singapore",100,100,100,100,100,100,"Source","renewable ressources","state of forest reccources","Asia"
"4196",2,"Singapore",74.426,74.426,70.1985,70.1985,70.1985,70.1985,"Source","renewable ressources","Proportion of fish stocks not overexploited","Asia"
"4197",3,"Singapore",80.468,80.962,78.7453333333333,76.4146666666667,77.4153333333333,78.6186666666667,"Source","renewable ressources","Surfacewater Stress","Asia"
"4198",4,"Singapore",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","Groundwater stress","Asia"
"4199",5,"Singapore",26.6125,26.6125,26.6125,26.6125,26.6125,26.6125,"Source","non-renewables ressources","area with tolerable erosion","Asia"
"4200",6,"Singapore",5,5,5,5,5,5,"Sink","global System","CO2 emissions [tonnes per capita]","Asia"
"4201",7,"Singapore",63.8610567716694,55.8635239830495,70.5003329186904,54.5444949700889,71.9223344568264,48.7741965493305,"Sink","global System","Consumption of HCFC in ODP per capita","Asia"
"4202",8,"Singapore",100,100,100,100,100,100,"Sink","critical ecosystems","Proportion of surface water in good chemical status","Asia"
"4203",9,"Singapore",11.2928616666667,11.1534191666667,11.0161583333333,10.8801441666667,10.7317908333333,10.56189,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Asia"
"4204",10,"Singapore",76.4115,79.575,76.269,75.87,74.293,74.3215,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","Asia"
"4205",11,"Singapore",64.66,66.8133333333333,70.7716666666667,74.2866666666667,73.6216666666667,73.6216666666667,"Human health and welfare","human health","Concentrations of PM2.5","Asia"
"4206",12,"Singapore",100,100,100,100,100,100,"Human health and welfare","human health","Drinking water contamination","Asia"
"4207",13,"Singapore",84.2912760754953,84.4634147704696,82.0699595404827,81.2521481555913,81.6052826671394,82.0259310810532,"Source","renewable ressources","renewable ressources","Asia"
"4208",14,"Singapore",26.6125,26.6125,26.6125,26.6125,26.6125,26.6125,"Source","non-renewable ressources","non-renewable ressources","Asia"
